date,state,district,pincode,bio_age_5_17,bio_age_17_
11-12-2025,Madhya Pradesh,Sagar,470228,2,8
11-12-2025,Madhya Pradesh,Sagar,470335,51,29
11-12-2025,Madhya Pradesh,Sagar,470339,32,16
11-12-2025,Madhya Pradesh,Satna,485227,0,1
11-12-2025,Madhya Pradesh,Satna,485772,38,27
11-12-2025,Madhya Pradesh,Satna,485773,17,17
11-12-2025,Madhya Pradesh,Satna,485881,75,35
11-12-2025,Madhya Pradesh,Sehore,466115,36,32
11-12-2025,Madhya Pradesh,Sehore,466221,5,11
11-12-2025,Madhya Pradesh,Sehore,466445,4,5
11-12-2025,Madhya Pradesh,Sehore,466651,9,33
11-12-2025,Madhya Pradesh,Seoni,480997,13,16
11-12-2025,Madhya Pradesh,Shahdol,484110,23,29
11-12-2025,Madhya Pradesh,Shahdol,484113,0,1
11-12-2025,Madhya Pradesh,Shahdol,484669,14,27
11-12-2025,Madhya Pradesh,Shahdol,484776,6,21
11-12-2025,Madhya Pradesh,Shajapur,465106,15,6
11-12-2025,Madhya Pradesh,Shajapur,465116,3,1
11-12-2025,Madhya Pradesh,Shajapur,465223,10,11
11-12-2025,Madhya Pradesh,Shajapur,465337,11,24
11-12-2025,Madhya Pradesh,Shivpuri,473585,4,17
11-12-2025,Madhya Pradesh,Shivpuri,473781,10,15
11-12-2025,Madhya Pradesh,Shivpuri,473865,3,10
11-12-2025,Madhya Pradesh,Shivpuri,473880,16,42
11-12-2025,Madhya Pradesh,Sidhi,486890,3,3
11-12-2025,Madhya Pradesh,Singrauli,486889,14,7
11-12-2025,Madhya Pradesh,Singrauli,486892,11,13
11-12-2025,Madhya Pradesh,Tikamgarh,472101,5,16
11-12-2025,Madhya Pradesh,Tikamgarh,472221,18,21
11-12-2025,Madhya Pradesh,Tikamgarh,472337,11,6
11-12-2025,Madhya Pradesh,Tikamgarh,472442,24,15
11-12-2025,Madhya Pradesh,Tikamgarh,472445,6,3
11-12-2025,Madhya Pradesh,Ujjain,456001,56,29
11-12-2025,Madhya Pradesh,Ujjain,456222,9,11
11-12-2025,Madhya Pradesh,Ujjain,456550,17,21
11-12-2025,Madhya Pradesh,Ujjain,456771,24,23
11-12-2025,Madhya Pradesh,Ujjain,456776,3,8
11-12-2025,Madhya Pradesh,Umaria,484555,20,29
11-12-2025,Madhya Pradesh,Vidisha,464111,19,16
11-12-2025,Madhya Pradesh,Vidisha,464113,5,4
11-12-2025,Madhya Pradesh,Vidisha,464228,55,62
11-12-2025,Madhya Pradesh,Vidisha,464258,6,11
11-12-2025,Madhya Pradesh,West Nimar,451111,1,1
11-12-2025,Madhya Pradesh,West Nimar,451335,0,1
11-12-2025,Madhya Pradesh,West Nimar,451442,1,0
11-12-2025,Maharashtra,Ahmadnagar,413201,13,12
11-12-2025,Maharashtra,Ahmadnagar,413707,1,6
11-12-2025,Maharashtra,Ahmadnagar,413715,5,8
11-12-2025,Maharashtra,Ahmadnagar,413720,3,3
11-12-2025,Maharashtra,Ahmadnagar,413726,6,13
11-12-2025,Maharashtra,Ahmadnagar,413728,3,19
11-12-2025,Maharashtra,Ahmadnagar,413739,6,2
11-12-2025,Maharashtra,Ahmadnagar,414006,7,13
11-12-2025,Maharashtra,Ahmadnagar,414101,2,12
11-12-2025,Maharashtra,Ahmadnagar,414102,35,53
11-12-2025,Maharashtra,Ahmadnagar,414106,47,28
11-12-2025,Maharashtra,Ahmadnagar,414201,3,5
11-12-2025,Maharashtra,Ahmadnagar,414306,8,8
11-12-2025,Maharashtra,Ahmadnagar,414307,7,5
11-12-2025,Maharashtra,Ahmadnagar,414401,12,13
11-12-2025,Maharashtra,Ahmadnagar,414402,31,18
11-12-2025,Maharashtra,Ahmadnagar,414503,12,14
11-12-2025,Maharashtra,Ahmadnagar,414504,3,2
11-12-2025,Maharashtra,Ahmadnagar,414605,3,4
11-12-2025,Maharashtra,Ahmadnagar,414701,26,18
11-12-2025,Maharashtra,Ahmadnagar,422602,2,8
11-12-2025,Maharashtra,Ahmadnagar,422603,3,10
11-12-2025,Maharashtra,Ahmadnagar,422622,6,10
11-12-2025,Maharashtra,Akola,444004,5,14
11-12-2025,Maharashtra,Akola,444126,2,5
11-12-2025,Maharashtra,Akola,444501,11,43
11-12-2025,Maharashtra,Akola,444502,3,8
11-12-2025,Maharashtra,Akola,444503,0,1
11-12-2025,Maharashtra,Amravati,444603,10,16
11-12-2025,Maharashtra,Amravati,444702,44,57
11-12-2025,Maharashtra,Amravati,444707,9,15
11-12-2025,Maharashtra,Amravati,444709,63,21
11-12-2025,Maharashtra,Amravati,444719,22,28
11-12-2025,Maharashtra,Amravati,444720,5,11
11-12-2025,Maharashtra,Amravati,444803,19,35
11-12-2025,Maharashtra,Amravati,444805,16,5
11-12-2025,Maharashtra,Amravati,444908,7,18
11-12-2025,Maharashtra,Aurangabad,431002,8,16
11-12-2025,Maharashtra,Aurangabad,431101,41,11
11-12-2025,Maharashtra,Aurangabad,431105,13,17
11-12-2025,Maharashtra,Aurangabad,431110,5,9
11-12-2025,Maharashtra,Aurangabad,431118,11,11
11-12-2025,Maharashtra,Aurangabad,431121,12,23
11-12-2025,Maharashtra,Aurangabad,431136,22,35
11-12-2025,Maharashtra,Beed,414203,32,26
11-12-2025,Maharashtra,Beed,431127,48,34
11-12-2025,Maharashtra,Beed,431142,2,3
11-12-2025,Maharashtra,Beed,431143,9,16
11-12-2025,Maharashtra,Beed,431144,0,1
11-12-2025,Maharashtra,Beed,431518,4,13
11-12-2025,Maharashtra,Bhandara,441803,4,17
11-12-2025,Maharashtra,Bhandara,441806,7,10
11-12-2025,Maharashtra,Bhandara,441908,5,7
11-12-2025,Maharashtra,Bhandara,441909,31,14
11-12-2025,Maharashtra,Bhandara,441912,10,29
11-12-2025,Maharashtra,Bhandara,441915,4,7
11-12-2025,Maharashtra,Bid,414202,0,1
11-12-2025,Maharashtra,Bid,431515,0,6
11-12-2025,Maharashtra,Buldana,443304,0,1
11-12-2025,Maharashtra,Buldana,444201,0,1
11-12-2025,Maharashtra,Buldana,444203,0,15
11-12-2025,Maharashtra,Buldana,444301,1,7
11-12-2025,Maharashtra,Buldhana,443203,13,12
11-12-2025,Maharashtra,Buldhana,443301,16,38
11-12-2025,Maharashtra,Buldhana,443401,9,21
11-12-2025,Maharashtra,Buldhana,444303,45,49
11-12-2025,Maharashtra,Buldhana,444312,8,3
11-12-2025,Maharashtra,Chandrapur,441205,5,19
11-12-2025,Maharashtra,Chandrapur,441212,18,19
11-12-2025,Maharashtra,Chandrapur,441223,8,21
11-12-2025,Maharashtra,Chandrapur,442404,29,17
11-12-2025,Maharashtra,Chandrapur,442503,3,5
11-12-2025,Maharashtra,Chandrapur,442505,38,4
11-12-2025,Maharashtra,Chatrapati Sambhaji Nagar,431001,7,7
11-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431009,0,1
11-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431111,0,1
11-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431136,0,1
11-12-2025,Maharashtra,Dharashiv,413507,0,2
11-12-2025,Maharashtra,Dharashiv,413606,0,1
11-12-2025,Maharashtra,Dhule,424004,0,2
11-12-2025,Maharashtra,Dhule,424302,13,7
11-12-2025,Maharashtra,Gadchiroli,441208,12,17
11-12-2025,Maharashtra,Gondiya,441801,13,27
11-12-2025,Maharashtra,Gondiya,441802,1,0
11-12-2025,Maharashtra,Gondiya,441806,4,7
11-12-2025,Maharashtra,Gondiya *,441601,0,4
11-12-2025,Maharashtra,Gondiya *,441614,0,2
11-12-2025,Maharashtra,Hingoli,431511,1,1
11-12-2025,Maharashtra,Hingoli,431512,181,54
11-12-2025,Maharashtra,Hingoli,431513,61,88
11-12-2025,Maharashtra,Hingoli,431703,20,18
11-12-2025,Maharashtra,Jalgaon,424116,9,9
11-12-2025,Maharashtra,Jalgaon,424201,55,45
11-12-2025,Maharashtra,Jalgaon,424205,15,13
11-12-2025,Maharashtra,Jalgaon,425102,3,1
11-12-2025,Maharashtra,Jalgaon,425109,14,26
11-12-2025,Maharashtra,Jalgaon,425110,8,10
11-12-2025,Maharashtra,Jalgaon,425420,3,4
11-12-2025,Maharashtra,Jalgaon,425507,13,4
11-12-2025,Maharashtra,Jalgaon,425508,56,33
11-12-2025,Maharashtra,Jalgaon,425524,1,4
11-12-2025,Maharashtra,Jalna,431007,0,2
11-12-2025,Maharashtra,Jalna,431112,0,2
11-12-2025,Maharashtra,Jalna,431132,5,9
11-12-2025,Maharashtra,Jalna,431204,26,54
11-12-2025,Maharashtra,Kolhapur,416007,7,7
11-12-2025,Maharashtra,Kolhapur,416008,21,5
11-12-2025,Maharashtra,Kolhapur,416101,28,21
11-12-2025,Maharashtra,Kolhapur,416106,2,3
11-12-2025,Maharashtra,Kolhapur,416109,4,7
11-12-2025,Maharashtra,Kolhapur,416112,11,13
11-12-2025,Maharashtra,Kolhapur,416114,4,16
11-12-2025,Maharashtra,Kolhapur,416119,19,6
11-12-2025,Maharashtra,Kolhapur,416201,1,2
11-12-2025,Maharashtra,Kolhapur,416204,2,2
11-12-2025,Maharashtra,Kolhapur,416208,1,12
11-12-2025,Maharashtra,Kolhapur,416209,9,15
11-12-2025,Maharashtra,Kolhapur,416223,3,0
11-12-2025,Maharashtra,Kolhapur,416230,3,8
11-12-2025,Maharashtra,Latur,413513,12,26
11-12-2025,Maharashtra,Latur,413516,16,9
11-12-2025,Maharashtra,Latur,413522,10,17
11-12-2025,Maharashtra,Latur,413524,2,3
11-12-2025,Maharashtra,Latur,413581,2,2
11-12-2025,Maharashtra,Mumbai,400009,9,19
11-12-2025,Maharashtra,Mumbai,400010,5,11
11-12-2025,Maharashtra,Mumbai,400015,6,7
11-12-2025,Maharashtra,Mumbai,400028,2,5
11-12-2025,Maharashtra,Mumbai,400037,33,75
11-12-2025,Maharashtra,Mumbai,400049,2,3
11-12-2025,Maharashtra,Mumbai,400054,7,17
11-12-2025,Maharashtra,Mumbai,400056,5,6
11-12-2025,Maharashtra,Mumbai,400066,8,30
11-12-2025,Maharashtra,Mumbai,400067,57,75
11-12-2025,Maharashtra,Mumbai,400077,9,13
11-12-2025,Maharashtra,Mumbai,400084,8,9
11-12-2025,Maharashtra,Mumbai,400086,33,54
11-12-2025,Maharashtra,Mumbai,400088,14,37
11-12-2025,Maharashtra,Mumbai,400093,14,26
11-12-2025,Maharashtra,Mumbai,400098,4,9
11-12-2025,Maharashtra,Mumbai,400102,11,32
11-12-2025,Maharashtra,Mumbai,400708,1,1
11-12-2025,Maharashtra,Mumbai,401602,0,1
11-12-2025,Maharashtra,Mumbai City,400003,6,8
11-12-2025,Maharashtra,Mumbai City,400007,4,1
11-12-2025,Maharashtra,Mumbai City,400022,5,5
11-12-2025,Maharashtra,Mumbai City,400028,11,2
11-12-2025,Maharashtra,Mumbai Suburban,400029,27,3
11-12-2025,Maharashtra,Mumbai Suburban,400043,73,49
11-12-2025,Maharashtra,Mumbai Suburban,400063,6,5
11-12-2025,Maharashtra,Mumbai Suburban,400069,5,4
11-12-2025,Maharashtra,Mumbai Suburban,400070,53,24
11-12-2025,Maharashtra,Mumbai Suburban,400088,9,9
11-12-2025,Maharashtra,Mumbai Suburban,400089,9,5
11-12-2025,Maharashtra,Mumbai Suburban,400094,1,0
11-12-2025,Maharashtra,Mumbai( Sub Urban ),400068,0,4
11-12-2025,Maharashtra,Mumbai( Sub Urban ),400071,0,2
11-12-2025,Maharashtra,Mumbai( Sub Urban ),400072,0,2
11-12-2025,Maharashtra,Mumbai( Sub Urban ),400074,0,3
11-12-2025,Maharashtra,Mumbai( Sub Urban ),400078,0,2
11-12-2025,Maharashtra,Mumbai( Sub Urban ),400079,2,5
11-12-2025,Maharashtra,Mumbai( Sub Urban ),400093,1,1
11-12-2025,Maharashtra,Mumbai( Sub Urban ),400095,0,3
11-12-2025,Maharashtra,Mumbai( Sub Urban ),400097,1,8
11-12-2025,Maharashtra,Nagpur,440005,0,1
11-12-2025,Maharashtra,Nagpur,440022,11,25
11-12-2025,Maharashtra,Nagpur,440028,0,1
11-12-2025,Maharashtra,Nagpur,441103,12,18
11-12-2025,Maharashtra,Nagpur,441106,19,57
11-12-2025,Maharashtra,Nagpur,441301,4,12
11-12-2025,Maharashtra,Nagpur,441306,9,3
11-12-2025,Maharashtra,Nanded,431505,5,5
11-12-2025,Maharashtra,Nanded,431601,58,43
11-12-2025,Maharashtra,Nanded,431606,3,2
11-12-2025,Maharashtra,Nanded,431711,6,5
11-12-2025,Maharashtra,Nanded,431712,71,53
11-12-2025,Maharashtra,Nanded,431722,2,4
11-12-2025,Maharashtra,Nanded,431736,0,1
11-12-2025,Maharashtra,Nanded,431750,3,1
11-12-2025,Maharashtra,Nanded,431802,27,20
11-12-2025,Maharashtra,Nanded,431805,17,25
11-12-2025,Maharashtra,Nanded,431810,1,3
11-12-2025,Maharashtra,Nandurbar,425416,10,18
11-12-2025,Maharashtra,Nandurbar,425422,39,8
11-12-2025,Maharashtra,Nandurbar,425432,18,18
11-12-2025,Maharashtra,Nashik,422007,18,74
11-12-2025,Maharashtra,Nashik,422010,53,51
11-12-2025,Maharashtra,Nashik,422011,14,13
11-12-2025,Maharashtra,Nashik,422103,28,45
11-12-2025,Maharashtra,Nashik,422202,11,72
11-12-2025,Maharashtra,Nashik,422211,24,63
11-12-2025,Maharashtra,Nashik,422214,2,2
11-12-2025,Maharashtra,Nashik,422401,24,18
11-12-2025,Maharashtra,Nashik,422402,17,58
11-12-2025,Maharashtra,Nashik,423106,44,45
11-12-2025,Maharashtra,Nashik,423111,3,21
11-12-2025,Maharashtra,Nashik,423203,95,105
11-12-2025,Maharashtra,Nashik,423208,10,9
11-12-2025,Maharashtra,Nashik,423213,4,6
11-12-2025,Maharashtra,Osmanabad,413511,1,0
11-12-2025,Maharashtra,Osmanabad,413601,67,51
11-12-2025,Maharashtra,Osmanabad,413603,24,20
11-12-2025,Maharashtra,Osmanabad,413607,0,1
11-12-2025,Maharashtra,Palghar,401302,1,0
11-12-2025,Maharashtra,Palghar,401502,1,0
11-12-2025,Maharashtra,Palghar,401504,3,2
11-12-2025,Maharashtra,Palghar,401602,21,30
11-12-2025,Maharashtra,Palghar,401610,1,7
11-12-2025,Maharashtra,Palghar,421303,31,11
11-12-2025,Maharashtra,Parbhani,431506,21,27
11-12-2025,Maharashtra,Parbhani,431511,59,27
11-12-2025,Maharashtra,Parbhani,431512,6,0
11-12-2025,Maharashtra,Parbhani,431514,51,48
11-12-2025,Maharashtra,Pune,410301,2,0
11-12-2025,Maharashtra,Pune,410401,7,9
11-12-2025,Maharashtra,Pune,410403,0,2
11-12-2025,Maharashtra,Pune,410405,8,7
11-12-2025,Maharashtra,Pune,410509,8,3
11-12-2025,Maharashtra,Pune,411004,7,5
11-12-2025,Maharashtra,Pune,411008,1,1
11-12-2025,Maharashtra,Pune,411009,20,31
11-12-2025,Maharashtra,Pune,411017,40,37
11-12-2025,Maharashtra,Pune,411023,8,11
11-12-2025,Maharashtra,Pune,411024,4,7
11-12-2025,Maharashtra,Pune,411025,14,3
11-12-2025,Maharashtra,Pune,411028,45,36
11-12-2025,Maharashtra,Pune,411030,18,21
11-12-2025,Maharashtra,Pune,411032,9,5
11-12-2025,Maharashtra,Pune,411033,41,58
11-12-2025,Maharashtra,Pune,411042,30,30
11-12-2025,Maharashtra,Pune,411058,15,5
11-12-2025,Maharashtra,Pune,411060,10,8
11-12-2025,Maharashtra,Pune,411062,16,16
11-12-2025,Maharashtra,Pune,412101,26,18
11-12-2025,Maharashtra,Pune,412104,11,7
11-12-2025,Maharashtra,Pune,412201,14,6
11-12-2025,Maharashtra,Pune,412205,12,14
11-12-2025,Maharashtra,Pune,412209,6,2
11-12-2025,Maharashtra,Pune,412210,17,12
11-12-2025,Maharashtra,Pune,412304,10,9
11-12-2025,Maharashtra,Pune,412306,9,8
11-12-2025,Maharashtra,Pune,412307,18,15
11-12-2025,Maharashtra,Pune,412402,10,10
11-12-2025,Maharashtra,Pune,413105,6,5
11-12-2025,Maharashtra,Raigad,402304,1,0
11-12-2025,Maharashtra,Raigad,410101,4,8
11-12-2025,Maharashtra,Raigad,410207,0,1
11-12-2025,Maharashtra,Raigad,410208,1,2
11-12-2025,Maharashtra,Raigad,410221,2,0
11-12-2025,Maharashtra,Raigarh,402101,3,5
11-12-2025,Maharashtra,Raigarh,402108,5,0
11-12-2025,Maharashtra,Raigarh,402113,0,3
11-12-2025,Maharashtra,Raigarh,402116,2,2
11-12-2025,Maharashtra,Raigarh,402120,2,1
11-12-2025,Maharashtra,Raigarh,402207,2,1
11-12-2025,Maharashtra,Raigarh,402305,6,2
11-12-2025,Maharashtra,Raigarh,402309,5,5
11-12-2025,Maharashtra,Raigarh,402404,2,4
11-12-2025,Maharashtra,Raigarh,410201,44,47
11-12-2025,Maharashtra,Raigarh,410202,9,16
11-12-2025,Maharashtra,Raigarh,410207,8,9
11-12-2025,Maharashtra,Raigarh(MH),402209,0,1
11-12-2025,Maharashtra,Ratnagiri,415610,3,3
11-12-2025,Maharashtra,Ratnagiri,415626,1,1
11-12-2025,Maharashtra,Ratnagiri,415705,1,1
11-12-2025,Maharashtra,Ratnagiri,415709,15,27
11-12-2025,Maharashtra,Ratnagiri,415710,0,2
11-12-2025,Maharashtra,Ratnagiri,415717,0,4
11-12-2025,Maharashtra,Ratnagiri,415719,3,1
11-12-2025,Maharashtra,Ratnagiri,415722,1,2
11-12-2025,Maharashtra,Ratnagiri,415803,2,3
11-12-2025,Maharashtra,Ratnagiri,415806,1,0
11-12-2025,Maharashtra,Ratnagiri,416701,12,13
11-12-2025,Maharashtra,Ratnagiri,416702,17,15
11-12-2025,Maharashtra,Sangli,415304,3,12
11-12-2025,Maharashtra,Sangli,415305,19,19
11-12-2025,Maharashtra,Sangli,415310,5,3
11-12-2025,Maharashtra,Sangli,415410,2,2
11-12-2025,Maharashtra,Sangli,415413,3,5
11-12-2025,Maharashtra,Sangli,416304,6,6
11-12-2025,Maharashtra,Sangli,416402,1,10
11-12-2025,Maharashtra,Sangli,416408,7,13
11-12-2025,Maharashtra,Sangli,416414,4,1
11-12-2025,Maharashtra,Sangli,416420,0,4
11-12-2025,Maharashtra,Sangli,416422,0,2
11-12-2025,Maharashtra,Satara,412802,10,8
11-12-2025,Maharashtra,Satara,412804,1,5
11-12-2025,Maharashtra,Satara,412805,1,5
11-12-2025,Maharashtra,Satara,415001,18,13
11-12-2025,Maharashtra,Satara,415002,38,36
11-12-2025,Maharashtra,Satara,415012,12,11
11-12-2025,Maharashtra,Satara,415021,3,3
11-12-2025,Maharashtra,Satara,415102,3,1
11-12-2025,Maharashtra,Satara,415104,1,0
11-12-2025,Maharashtra,Satara,415116,1,1
11-12-2025,Maharashtra,Satara,415209,0,3
11-12-2025,Maharashtra,Satara,415510,4,1
11-12-2025,Maharashtra,Satara,415512,7,3
11-12-2025,Maharashtra,Satara,415525,1,7
11-12-2025,Maharashtra,Satara,415528,13,6
11-12-2025,Maharashtra,Sindhudurg,416511,2,5
11-12-2025,Maharashtra,Sindhudurg,416518,1,3
11-12-2025,Maharashtra,Sindhudurg,416519,3,9
11-12-2025,Maharashtra,Sindhudurg,416603,4,1
11-12-2025,Maharashtra,Sindhudurg,416605,0,1
11-12-2025,Maharashtra,Sindhudurg,416611,2,2
11-12-2025,Maharashtra,Sindhudurg,416612,3,4
11-12-2025,Maharashtra,Sindhudurg,416630,3,5
11-12-2025,Maharashtra,Solapur,413008,1,2
11-12-2025,Maharashtra,Solapur,413101,26,13
11-12-2025,Maharashtra,Solapur,413109,22,15
11-12-2025,Maharashtra,Solapur,413111,10,9
11-12-2025,Maharashtra,Solapur,413210,8,4
11-12-2025,Maharashtra,Solapur,413215,3,15
11-12-2025,Maharashtra,Solapur,413217,3,8
11-12-2025,Maharashtra,Solapur,413218,2,11
11-12-2025,Maharashtra,Solapur,413219,5,14
11-12-2025,Maharashtra,Solapur,413319,8,9
11-12-2025,Maharashtra,Solapur,413322,4,16
11-12-2025,Maharashtra,Solapur,413402,2,7
11-12-2025,Maharashtra,Solapur,413404,3,11
11-12-2025,Maharashtra,Thane,400602,23,11
11-12-2025,Maharashtra,Thane,400608,1,5
11-12-2025,Maharashtra,Thane,401207,4,4
11-12-2025,Maharashtra,Thane,401208,1,31
11-12-2025,Maharashtra,Thane,401403,2,18
11-12-2025,Maharashtra,Thane,401502,2,3
11-12-2025,Maharashtra,Thane,401606,1,29
11-12-2025,Maharashtra,Thane,421201,24,48
11-12-2025,Maharashtra,Thane,421305,74,45
11-12-2025,Maharashtra,Thane,421312,0,3
11-12-2025,Maharashtra,Thane,421503,39,93
11-12-2025,Maharashtra,Thane,421506,1,0
11-12-2025,Maharashtra,Wardha,442103,0,1
11-12-2025,Maharashtra,Wardha,442202,10,10
11-12-2025,Maharashtra,Wardha,442203,12,47
11-12-2025,Maharashtra,Washim,444402,12,17
11-12-2025,Maharashtra,Washim,444503,26,66
11-12-2025,Maharashtra,Washim,444504,15,37
11-12-2025,Maharashtra,Washim,444507,23,26
11-12-2025,Maharashtra,Yavatmal,445110,20,20
11-12-2025,Maharashtra,Yavatmal,445201,12,33
11-12-2025,Maharashtra,Yavatmal,445206,27,59
11-12-2025,Maharashtra,Yavatmal,445307,8,8
11-12-2025,Manipur,Churachandpur,795117,2,0
11-12-2025,Manipur,Imphal East,795003,4,2
11-12-2025,Manipur,Imphal East,795010,20,27
11-12-2025,Manipur,Imphal West,795009,11,3
11-12-2025,Manipur,Imphal West,795132,11,10
11-12-2025,Manipur,Senapati,795010,1,0
11-12-2025,Manipur,Senapati,795104,2,8
11-12-2025,Manipur,Senapati,795114,0,1
11-12-2025,Manipur,Senapati,795122,1,3
11-12-2025,Manipur,Ukhrul,795149,1,2
11-12-2025,Meghalaya,East Khasi Hills,793002,6,1
11-12-2025,Meghalaya,East Khasi Hills,793003,0,1
11-12-2025,Meghalaya,East Khasi Hills,793004,1,0
11-12-2025,Meghalaya,East Khasi Hills,793006,2,2
11-12-2025,Meghalaya,East Khasi Hills,793018,1,0
11-12-2025,Meghalaya,Ri Bhoi,793102,4,4
11-12-2025,Meghalaya,Ri Bhoi,793103,0,3
11-12-2025,Meghalaya,South West Garo Hills,794115,1,2
11-12-2025,Meghalaya,West Garo Hills,794105,2,4
11-12-2025,Meghalaya,West Khasi Hills,793119,9,9
11-12-2025,Mizoram,Aizawl,796005,11,3
11-12-2025,Mizoram,Aizawl,796012,1,0
11-12-2025,Mizoram,Aizawl,796261,14,3
11-12-2025,Mizoram,Aizawl,796410,3,0
11-12-2025,Mizoram,Champhai,796310,2,0
11-12-2025,Mizoram,Champhai,796321,3,2
11-12-2025,Mizoram,Kolasib,796081,6,5
11-12-2025,Mizoram,Kolasib,796410,2,1
11-12-2025,Mizoram,Lawngtlai,796810,4,0
11-12-2025,Mizoram,Lunglei,796571,2,3
11-12-2025,Mizoram,Lunglei,796701,1,6
11-12-2025,Mizoram,Lunglei,796730,1,2
11-12-2025,Mizoram,Mamit,796431,1,4
11-12-2025,Mizoram,Mamit,796471,1,0
11-12-2025,Mizoram,Mammit,796441,1,3
11-12-2025,Nagaland,Chumukedima,797115,1,1
11-12-2025,Nagaland,Dimapur,797113,5,7
11-12-2025,Nagaland,Dimapur,797115,32,9
11-12-2025,Nagaland,Dimapur,798621,2,0
11-12-2025,Nagaland,Kohima,797003,3,2
11-12-2025,Nagaland,Kohima,797110,1,2
11-12-2025,Nagaland,Mokokchung,798613,2,1
11-12-2025,Nagaland,Mon,798621,4,5
11-12-2025,Nagaland,Peren,797110,4,3
11-12-2025,Nagaland,Phek,797102,1,2
11-12-2025,Nagaland,Tseminyu,797109,0,1
11-12-2025,Odisha,Angul,759122,1,3
11-12-2025,Odisha,Angul,759124,3,4
11-12-2025,Odisha,Angul,759129,13,11
11-12-2025,Odisha,Angul,759132,17,12
11-12-2025,Odisha,Balangir,767002,8,9
11-12-2025,Odisha,Balangir,767025,17,11
11-12-2025,Odisha,Balangir,767026,21,17
11-12-2025,Odisha,Balangir,767030,3,5
11-12-2025,Odisha,Baleshwar,756019,2,1
11-12-2025,Odisha,Baleshwar,756020,0,1
11-12-2025,Odisha,Baleshwar,756021,0,2
11-12-2025,Odisha,Baleshwar,756024,1,6
11-12-2025,Odisha,Baleshwar,756035,1,2
11-12-2025,Odisha,Baleshwar,756036,0,2
11-12-2025,Odisha,Baleshwar,756048,1,3
11-12-2025,Odisha,Baleshwar,756056,5,2
11-12-2025,Odisha,Baleshwar,756059,0,2
11-12-2025,Odisha,Baleshwar,756081,0,1
11-12-2025,Odisha,Baleshwar,756085,1,2
11-12-2025,Odisha,Baleshwar,757082,0,2
11-12-2025,Odisha,Baleswar,756025,4,1
11-12-2025,Odisha,Baleswar,756030,3,0
11-12-2025,Odisha,Baleswar,756032,26,11
11-12-2025,Odisha,Baleswar,756038,6,0
11-12-2025,Odisha,Baleswar,756039,1,0
11-12-2025,Odisha,Baleswar,756045,13,5
11-12-2025,Odisha,Baleswar,756048,3,3
11-12-2025,Odisha,Baleswar,756049,27,5
11-12-2025,Odisha,Baleswar,756079,7,6
11-12-2025,Odisha,Baleswar,756083,15,8
11-12-2025,Odisha,Baleswar,756134,5,2
11-12-2025,Odisha,Bargarh,768028,17,9
11-12-2025,Odisha,Bargarh,768030,11,10
11-12-2025,Odisha,Bargarh,768038,14,6
11-12-2025,Odisha,Bargarh,768039,14,9
11-12-2025,Odisha,Bargarh,768040,9,7
11-12-2025,Odisha,Bargarh,768052,5,1
11-12-2025,Odisha,Bargarh,768104,6,11
11-12-2025,Odisha,Bargarh,768111,4,2
11-12-2025,Odisha,Bhadrak,756100,19,5
11-12-2025,Odisha,Bhadrak,756117,14,10
11-12-2025,Odisha,Bhadrak,756119,10,9
11-12-2025,Odisha,Bhadrak,756125,2,7
11-12-2025,Odisha,Bhadrak,756128,7,0
11-12-2025,Odisha,Bhadrak,756131,4,5
11-12-2025,Odisha,Bhadrak,756133,8,12
11-12-2025,Odisha,Bhadrak,756144,1,0
11-12-2025,Odisha,Bhadrak,756162,3,1
11-12-2025,Odisha,Bhadrak,756163,2,3
11-12-2025,Odisha,Boudh,762012,1,0
11-12-2025,Odisha,Boudh,762016,33,7
11-12-2025,Odisha,Boudh,762017,12,2
11-12-2025,Odisha,Boudh,762020,7,3
11-12-2025,Odisha,Cuttack,752115,0,1
11-12-2025,Odisha,Cuttack,753001,32,16
11-12-2025,Odisha,Cuttack,753004,10,7
11-12-2025,Odisha,Cuttack,753006,1,1
11-12-2025,Odisha,Cuttack,753010,3,4
11-12-2025,Odisha,Cuttack,753012,3,1
11-12-2025,Odisha,Cuttack,754018,20,4
11-12-2025,Odisha,Cuttack,754026,1,0
11-12-2025,Odisha,Cuttack,754029,10,8
11-12-2025,Odisha,Cuttack,754134,11,5
11-12-2025,Odisha,Cuttack,754200,9,7
11-12-2025,Odisha,Cuttack,754201,4,5
11-12-2025,Odisha,Cuttack,754221,11,5
11-12-2025,Odisha,Cuttack,754295,2,2
11-12-2025,Odisha,Cuttack,754298,0,1
11-12-2025,Odisha,Dhenkanal,759018,10,5
11-12-2025,Odisha,Dhenkanal,759019,5,8
11-12-2025,Odisha,Dhenkanal,759022,7,1
11-12-2025,Odisha,Gajapati,761016,46,10
11-12-2025,Odisha,Gajapati,761210,1,5
11-12-2025,Odisha,Gajapati,761212,7,4
11-12-2025,Odisha,Ganjam,760002,16,5
11-12-2025,Odisha,Ganjam,760005,1,0
11-12-2025,Odisha,Ganjam,761006,3,0
11-12-2025,Odisha,Ganjam,761014,12,7
11-12-2025,Odisha,Ganjam,761019,4,0
11-12-2025,Odisha,Ganjam,761035,10,8
11-12-2025,Odisha,Ganjam,761037,3,6
